subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	author_id	confidence	mapping_tool	license	mapping_set_title	mapping_set_version	mapping_set_id
MESH:D015034	Zinc Oxide	skos:exactMatch		CHEBI:36560	zinc oxide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015040	Zirconium	skos:exactMatch		CHEBI:33342	zirconium atom	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015049	Zoxazolamine	skos:exactMatch		CHEBI:35053	Zoxazolamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015054	Zymosan	skos:exactMatch		CHEBI:37671	(1->3)-beta-D-glucan	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015055	1-Carboxyglutamic Acid	skos:exactMatch		CHEBI:41450	gamma-carboxy-L-glutamic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015056	1-Methyl-3-isobutylxanthine	skos:exactMatch		CHEBI:34795	3-isobutyl-1-methyl-7H-xanthine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015057	1-Naphthylamine	skos:exactMatch		CHEBI:50450	1-naphthylamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015058	1-Naphthylisothiocyanate	skos:exactMatch		CHEBI:35455	1-naphthyl isothiocyanate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015060	1,2-Dipalmitoylphosphatidylcholine	skos:exactMatch		CHEBI:72999	1,2-dihexadecanoyl-sn-glycero-3-phosphocholine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015064	16,16-Dimethylprostaglandin E2	skos:exactMatch		CHEBI:141046	16,16-dimethylprostaglandin E2	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015068	17-Ketosteroids	skos:exactMatch		CHEBI:19168	17-oxo steroid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015069	18-Hydroxycorticosterone	skos:exactMatch		CHEBI:16485	18-hydroxycorticosterone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015073	2-Acetylaminofluorene	skos:exactMatch		CHEBI:17356	2-acetamidofluorene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015074	2-Aminoadipic Acid	skos:exactMatch		CHEBI:37024	2-aminoadipic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015075	2-Aminopurine	skos:exactMatch		CHEBI:479072	2-aminopurine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015078	2-Hydroxyphenethylamine	skos:exactMatch		CHEBI:16343	phenylethanolamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015081	2-Naphthylamine	skos:exactMatch		CHEBI:27878	2-naphthylamine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015082	2,2'-Dipyridyl	skos:exactMatch		CHEBI:30351	2,2'-bipyridine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015083	2,3-Diketogulonic Acid	skos:exactMatch		CHEBI:15622	2,3-diketogulonic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015086	2,6-Dichloroindophenol	skos:exactMatch		CHEBI:945	2,6-dichloroindophenol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015091	beta-Alanine	skos:exactMatch		CHEBI:16958	beta-alanine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015093	Meglutol	skos:exactMatch		CHEBI:16831	3-hydroxy-3-methylglutaric acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015096	3-Hydroxysteroid Dehydrogenases	skos:exactMatch		CHEBI:50788	EC 1.1.1.210 [3beta(or 20alpha)-hydroxysteroid dehydrogenase] inhibitor	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015097	3-Mercaptopropionic Acid	skos:exactMatch		CHEBI:44111	3-mercaptopropanoic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015100	3,3'-Diaminobenzidine	skos:exactMatch		CHEBI:90994	3,3'-diaminobenzidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015101	3,3'-Dichlorobenzidine	skos:exactMatch		CHEBI:82315	3,3'-Dichlorobenzidine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015102	3,4-Dihydroxyphenylacetic Acid	skos:exactMatch		CHEBI:41941	(3,4-dihydroxyphenyl)acetic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015103	Droxidopa	skos:exactMatch		CHEBI:31524	droxidopa	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015107	4-Butyrolactone	skos:exactMatch		CHEBI:42639	gamma-butyrolactone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015112	4-Nitroquinoline-1-oxide	skos:exactMatch		CHEBI:16907	4-nitroquinoline N-oxide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015113	Androstane-3,17-diol	skos:exactMatch		CHEBI:27727	androstane-3,17-diol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015114	Androstenediol	skos:exactMatch		CHEBI:2710	androst-5-ene-3beta,17beta-diol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015118	Eicosapentaenoic Acid	skos:exactMatch		CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015119	Aminocaproic Acid	skos:exactMatch		CHEBI:16586	6-aminohexanoic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015120	6-Aminonicotinamide	skos:exactMatch		CHEBI:74514	6-aminonicotinamide	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015123	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	skos:exactMatch		CHEBI:30614	benzo[a]pyrene diol epoxide I	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015124	8-Bromo Cyclic Adenosine Monophosphate	skos:exactMatch		CHEBI:64211	8-Br-cAMP	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015125	Oxyquinoline	skos:exactMatch		CHEBI:48981	quinolin-8-ol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015126	8,11,14-Eicosatrienoic Acid	skos:exactMatch		CHEBI:53486	all-cis-icosa-8,11,14-trienoic acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015127	9,10-Dimethyl-1,2-benzanthracene	skos:exactMatch		CHEBI:254496	7,12-dimethyltetraphene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015149	Tocolytic Agents	skos:exactMatch		CHEBI:66993	tocolytic agent	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015232	Dinoprostone	skos:exactMatch		CHEBI:15551	prostaglandin E2	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015237	Dinoprost	skos:exactMatch		CHEBI:15553	prostaglandin F2alpha	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015240	Phorbol 12,13-Dibutyrate	skos:exactMatch		CHEBI:17598	phorbol 12,13-dibutanoate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015243	Cholesterol, VLDL	skos:exactMatch		CHEBI:47773	very-low-density lipoprotein cholesterol	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015244	Thiorphan	skos:exactMatch		CHEBI:9568	Thiorphan	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015248	Gemfibrozil	skos:exactMatch		CHEBI:5296	gemfibrozil	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015250	Aclarubicin	skos:exactMatch		CHEBI:74619	aclacinomycin A	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015259	Dopamine Agents	skos:exactMatch		CHEBI:48560	dopaminergic agent	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015262	Xenobiotics	skos:exactMatch		CHEBI:35703	xenobiotic	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015281	Cefmenoxime	skos:exactMatch		CHEBI:55490	cefmenoxime	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015286	Kassinin	skos:exactMatch		CHEBI:80145	Kassinin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015287	Neurokinin B	skos:exactMatch		CHEBI:80312	Neurokinin B	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015288	Neurokinin A	skos:exactMatch		CHEBI:80311	Neurokinin A	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015289	Leukotrienes	skos:exactMatch		CHEBI:25029	leukotriene	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015296	Ceftizoxime	skos:exactMatch		CHEBI:553473	ceftizoxime	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015311	Cefmetazole	skos:exactMatch		CHEBI:3489	cefmetazole	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015313	Cefotetan	skos:exactMatch		CHEBI:3499	cefotetan	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015363	Quinolones	skos:exactMatch		CHEBI:23765	quinolone	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015365	Enoxacin	skos:exactMatch		CHEBI:157175	enoxacin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015366	Pefloxacin	skos:exactMatch		CHEBI:50199	pefloxacin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015376	Nimustine	skos:exactMatch		CHEBI:7576	nimustine hydrochloride	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015377	Cilastatin	skos:exactMatch		CHEBI:3697	cilastatin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015378	Imipenem	skos:exactMatch		CHEBI:471744	imipenem	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015415	Biomarkers	skos:exactMatch		CHEBI:59163	biomarker	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015478	Antigens, Heterophile	skos:exactMatch		CHEBI:132710	xenoantigen	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015525	Fatty Acids, Omega-3	skos:exactMatch		CHEBI:25681	omega-3 fatty acid	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015544	Inositol 1,4,5-Trisphosphate	skos:exactMatch		CHEBI:16595	1D-myo-inositol 1,4,5-trisphosphate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015572	Spiramycin	skos:exactMatch		CHEBI:85260	spiramycin I	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015575	Roxithromycin	skos:exactMatch		CHEBI:32109	(Z)-roxithromycin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015632	1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine	skos:exactMatch		CHEBI:17963	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015638	Cytochalasin D	skos:exactMatch		CHEBI:529996	cytochalasin D	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015643	Erythromycin Ethylsuccinate	skos:exactMatch		CHEBI:31555	Erythromycin ethylsuccinate	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015645	Tylosin	skos:exactMatch		CHEBI:17658	tylosin	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015647	2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine	skos:exactMatch		CHEBI:131793	SKF 38393	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015652	25-Hydroxyvitamin D 2	skos:exactMatch		CHEBI:86319	25-hydroxyvitamin D2	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
MESH:D015655	1-Methyl-4-phenylpyridinium	skos:exactMatch		CHEBI:641	N-methyl-4-phenylpyridinium	semapv:LexicalMatching		0.95	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	https://creativecommons.org/publicdomain/zero/1.0/	Biomappings	0.3.5	https://w3id.org/biopragmatics/biomappings/sssom/biomappings.sssom.tsv
